137	0.000007	0.000004
138	0.000010	0.000004
139	0.000010	0.000005
140	0.000012	0.000004
141	0.000010	0.000005
142	0.000009	0.000004
143	0.000011	0.000004
144	0.000009	0.000004
145	0.000009	0.000004
146	0.000011	0.000007
147	0.000012	0.000004
148	0.000007	0.000004
149	0.000010	0.000005
150	0.000008	0.000007
151	0.000011	0.000005
152	0.000010	0.000005
153	0.000008	0.000004
154	0.000008	0.000003
155	0.000009	0.000006
156	0.000012	0.000004
157	0.000009	0.000004
158	0.000008	0.000004
159	0.000008	0.000004
160	0.000009	0.000004
161	0.000010	0.000004
162	0.000012	0.000004
163	0.000008	0.000005
164	0.000011	0.000004
165	0.000011	0.000005
166	0.000010	0.000003
167	0.000011	0.000004
168	0.000010	0.000004
169	0.000011	0.000004
170	0.000011	0.000005
171	0.000010	0.000004
172	0.000011	0.000004
173	0.000008	0.000004
174	0.000012	0.000004
175	0.000010	0.000004
176	0.000006	0.000003
177	0.000006	0.000002
178	0.000007	0.000003
179	0.000007	0.000003
180	0.000006	0.000002
181	0.000007	0.000003
182	0.000007	0.000003
183	0.000008	0.000003
184	0.000008	0.000003
185	0.000008	0.000003
186	0.000007	0.000003
187	0.000007	0.000003
188	0.000007	0.000003
189	0.000008	0.000003
190	0.000008	0.000003
191	0.000007	0.000003
192	0.000009	0.000003
193	0.000010	0.000005
194	0.000011	0.000005
195	0.000011	0.000006
196	0.000024	0.000005
197	0.000013	0.000005
198	0.000012	0.000005
199	0.000012	0.000003
200	0.000013	0.000005
201	0.000019	0.000011
202	0.000012	0.000005
203	0.000014	0.000004
204	0.000015	0.000005
205	0.000012	0.000007
206	0.000012	0.000005
207	0.000009	0.000003
208	0.000010	0.000003
209	0.000015	0.000007
210	0.000013	0.000004
211	0.000013	0.000004
212	0.000014	0.000007
213	0.000015	0.000006
214	0.000014	0.000005
215	0.000014	0.000006
216	0.000016	0.000004
217	0.000016	0.000006
218	0.000018	0.000005
219	0.000014	0.000004
220	0.000011	0.000004
221	0.000015	0.000004
222	0.000017	0.000005
223	0.000014	0.000005
224	0.000054	0.000005
225	0.000015	0.000005
226	0.000015	0.000005
227	0.000012	0.000006
228	0.000014	0.000004
229	0.000014	0.000004
230	0.000012	0.000005
231	0.000017	0.000005
232	0.000009	0.000008
233	0.000009	0.000004
234	0.000015	0.000005
235	0.000048	0.000005
236	0.000012	0.000004
237	0.000014	0.000005
238	0.000014	0.000007
239	0.000011	0.000003
240	0.000015	0.000006
241	0.000015	0.000006
242	0.000014	0.000004
243	0.000010	0.000004
244	0.000010	0.000009
245	0.000017	0.000004
246	0.000010	0.000004
247	0.000018	0.000007
248	0.000015	0.000005
249	0.000015	0.000005
250	0.000016	0.000004
251	0.000015	0.000006
252	0.000016	0.000006
253	0.000012	0.000004
254	0.000016	0.000004
255	0.000014	0.000004
256	0.000011	0.000003
257	0.000015	0.000004
258	0.000013	0.000004
259	0.000016	0.000005
260	0.000014	0.000004
261	0.000014	0.000004
262	0.000014	0.000004
263	0.000013	0.000004
264	0.000013	0.000006
265	0.000017	0.000005
266	0.000015	0.000005
267	0.000009	0.000003
268	0.000009	0.000003
269	0.000009	0.000003
270	0.000009	0.000003
271	0.000009	0.000003
272	0.000009	0.000003
273	0.000016	0.000004
274	0.000012	0.000004
275	0.000013	0.000005
276	0.000014	0.000005
277	0.000016	0.000005
278	0.000016	0.000005
279	0.000018	0.000004
280	0.000018	0.000004
281	0.000017	0.000005
282	0.000012	0.000004
283	0.000017	0.000005
284	0.000019	0.000005
285	0.000016	0.000005
286	0.000016	0.000005
287	0.000015	0.000004
288	0.000012	0.000004
289	0.000018	0.000005
290	0.000019	0.000005
291	0.000016	0.000004
292	0.000013	0.000004
293	0.000019	0.000005
294	0.000018	0.000005
295	0.000019	0.000005
296	0.000020	0.000004
297	0.000020	0.000006
298	0.000018	0.000005
299	0.000019	0.000005
300	0.000033	0.000010
301	0.000013	0.000004
302	0.000024	0.000005
303	0.000018	0.000006
304	0.000021	0.000005
305	0.000018	0.000005
306	0.000020	0.000006
307	0.000018	0.000005
308	0.000017	0.000005
309	0.000013	0.000008
310	0.000014	0.000004
311	0.000017	0.000005
312	0.000013	0.000005
313	0.000016	0.000004
314	0.000017	0.000005
315	0.000018	0.000005
316	0.000017	0.000005
317	0.000017	0.000004
318	0.000017	0.000004
319	0.000017	0.000004
320	0.000017	0.000004
321	0.000017	0.000005
322	0.000018	0.000004
323	0.000017	0.000005
324	0.000017	0.000004
325	0.000018	0.000005
326	0.000017	0.000004
327	0.000018	0.000005
328	0.000018	0.000004
329	0.000017	0.000004
330	0.000017	0.000004
331	0.000018	0.000004
332	0.000018	0.000006
333	0.000026	0.000008
334	0.000022	0.000006
335	0.000024	0.000007
336	0.000022	0.000007
337	0.000023	0.000007
338	0.000016	0.000004
339	0.000014	0.000005
340	0.000020	0.000006
341	0.000021	0.000006
342	0.000020	0.000005
343	0.000020	0.000006
344	0.000019	0.000005
345	0.000022	0.000005
346	0.000021	0.000005
347	0.000020	0.000004
348	0.000014	0.000004
349	0.000025	0.000007
350	0.000017	0.000005
351	0.000018	0.000005
352	0.000020	0.000005
353	0.000023	0.000004
354	0.000015	0.000004
355	0.000025	0.000008
356	0.000017	0.000005
357	0.000018	0.000005
358	0.000014	0.000004
359	0.000013	0.000003
360	0.000016	0.000003
361	0.000021	0.000005
362	0.000013	0.000003
363	0.000011	0.000003
364	0.000016	0.000004
365	0.000017	0.000004
366	0.000018	0.000004
367	0.000020	0.000004
368	0.000013	0.000003
369	0.000012	0.000003
370	0.000012	0.000003
371	0.000012	0.000003
372	0.000011	0.000003
373	0.000012	0.000003
374	0.000012	0.000003
375	0.000012	0.000003
376	0.000017	0.000004
377	0.000020	0.000004
378	0.000020	0.000004
379	0.000022	0.000006
380	0.000018	0.000005
381	0.000017	0.000005
382	0.000018	0.000004
383	0.000019	0.000005
384	0.000018	0.000004
385	0.000018	0.000004
386	0.000018	0.000005
387	0.000018	0.000005
388	0.000018	0.000004
389	0.000018	0.000004
390	0.000018	0.000005
391	0.000018	0.000004
392	0.000019	0.000004
393	0.000019	0.000004
394	0.000019	0.000005
395	0.000018	0.000004
396	0.000019	0.000005
397	0.000018	0.000005
398	0.000018	0.000005
399	0.000018	0.000004
400	0.000019	0.000004
401	0.000018	0.000005
402	0.000019	0.000005
403	0.000019	0.000004
404	0.000019	0.000004
405	0.000019	0.000004
406	0.000019	0.000005
407	0.000019	0.000004
408	0.000019	0.000005
409	0.000019	0.000004
410	0.000042	0.000004
411	0.000019	0.000005
412	0.000019	0.000005
413	0.000019	0.000005
414	0.000020	0.000005
415	0.000019	0.000004
416	0.000019	0.000004
417	0.000019	0.000004
418	0.000020	0.000004
419	0.000019	0.000004
420	0.000019	0.000005
421	0.000019	0.000005
422	0.000021	0.000004
423	0.000020	0.000004
424	0.000020	0.000005
425	0.000020	0.000005
426	0.000020	0.000004
427	0.000020	0.000004
428	0.000020	0.000004
429	0.000020	0.000004
430	0.000020	0.000004
431	0.000020	0.000004
432	0.000020	0.000004
433	0.000021	0.000005
434	0.000020	0.000005
435	0.000020	0.000006
436	0.000021	0.000004
437	0.000023	0.000004
438	0.000024	0.000004
439	0.000025	0.000006
440	0.000022	0.000004
441	0.000023	0.000005
442	0.000022	0.000008
443	0.000023	0.000005
444	0.000025	0.000007
445	0.000024	0.000007
446	0.000018	0.000004
447	0.000021	0.000005
448	0.000023	0.000007
449	0.000023	0.000005
450	0.000023	0.000004
451	0.000021	0.000006
452	0.000025	0.000004
453	0.000025	0.000005
454	0.000022	0.000004
455	0.000029	0.000005
456	0.000026	0.000005
457	0.000024	0.000005
458	0.000024	0.000005
459	0.000026	0.000006
460	0.000026	0.000007
461	0.000028	0.000007
462	0.000034	0.000009
463	0.000026	0.000006
464	0.000023	0.000004
465	0.000024	0.000005
466	0.000024	0.000005
467	0.000027	0.000006
468	0.000025	0.000006
469	0.000022	0.000005
470	0.000026	0.000008
471	0.000024	0.000005
472	0.000024	0.000004
473	0.000026	0.000005
474	0.000024	0.000008
475	0.000025	0.000006
476	0.000026	0.000006
477	0.000028	0.000005
478	0.000025	0.000005
479	0.000027	0.000006
480	0.000023	0.000005
481	0.000020	0.000007
482	0.000026	0.000006
483	0.000026	0.000005
484	0.000019	0.000004
485	0.000030	0.000005
486	0.000039	0.000005
487	0.000024	0.000004
488	0.000025	0.000011
489	0.000027	0.000005
490	0.000026	0.000004
491	0.000024	0.000004
492	0.000023	0.000006
493	0.000025	0.000004
494	0.000024	0.000006
495	0.000023	0.000004
496	0.000025	0.000004
497	0.000026	0.000004
498	0.000022	0.000004
499	0.000021	0.000004
500	0.000021	0.000004
501	0.000021	0.000004
502	0.000021	0.000004
503	0.000021	0.000004
504	0.000021	0.000004
505	0.000021	0.000004
506	0.000021	0.000004
507	0.000021	0.000005
508	0.000021	0.000004
509	0.000021	0.000004
510	0.000021	0.000004
511	0.000021	0.000004
512	0.000022	0.000004
513	0.000021	0.000004
514	0.000023	0.000004
515	0.000028	0.000008
516	0.000035	0.000004
517	0.000031	0.000005
518	0.000039	0.000005
519	0.000022	0.000005
520	0.000031	0.000011
521	0.000022	0.000005
522	0.000019	0.000005
523	0.000028	0.000006
524	0.000026	0.000004
525	0.000025	0.000006
526	0.000027	0.000005
527	0.000028	0.000005
528	0.000022	0.000005
529	0.000029	0.000005
530	0.000027	0.000005
531	0.000032	0.000005
532	0.000027	0.000006
533	0.000024	0.000005
534	0.000028	0.000007
535	0.000030	0.000006
536	0.000027	0.000007
537	0.000030	0.000007
538	0.000028	0.000005
539	0.000032	0.000004
540	0.000060	0.000006
541	0.000027	0.000004
542	0.000033	0.000007
543	0.000028	0.000005
544	0.000027	0.000007
545	0.000028	0.000004
546	0.000025	0.000005
547	0.000029	0.000006
548	0.000028	0.000007
549	0.000028	0.000005
550	0.000028	0.000005
551	0.000029	0.000005
552	0.000034	0.000004
553	0.000028	0.000004
554	0.000030	0.000005
555	0.000028	0.000004
556	0.000030	0.000005
557	0.000030	0.000005
558	0.000026	0.000004
559	0.000030	0.000005
560	0.000023	0.000005
561	0.000033	0.000005
562	0.000025	0.000008
563	0.000026	0.000005
564	0.000032	0.000005
565	0.000026	0.000004
566	0.000031	0.000005
567	0.000028	0.000004
568	0.000031	0.000010
569	0.000028	0.000005
570	0.000025	0.000005
571	0.000029	0.000006
572	0.000032	0.000005
573	0.000032	0.000005
574	0.000026	0.000005
575	0.000027	0.000006
576	0.000029	0.000005
577	0.000032	0.000010
578	0.000029	0.000006
579	0.000031	0.000006
580	0.000028	0.000005
581	0.000027	0.000004
582	0.000029	0.000005
583	0.000032	0.000005
584	0.000031	0.000005
585	0.000025	0.000004
586	0.000032	0.000006
587	0.000028	0.000005
588	0.000030	0.000005
589	0.000028	0.000004
590	0.000029	0.000011
591	0.000028	0.000005
592	0.000028	0.000006
593	0.000032	0.000005
594	0.000030	0.000007
595	0.000026	0.000006
596	0.000026	0.000005
597	0.000035	0.000005
598	0.000029	0.000004
599	0.000036	0.000005
600	0.000036	0.000004
601	0.000033	0.000005
602	0.000031	0.000004
603	0.000033	0.000005
604	0.000035	0.000005
605	0.000031	0.000005
606	0.000025	0.000004
607	0.000023	0.000005
608	0.000025	0.000005
609	0.000027	0.000005
610	0.000030	0.000005
611	0.000028	0.000005
612	0.000025	0.000007
613	0.000031	0.000006
614	0.000032	0.000007
615	0.000032	0.000009
616	0.000029	0.000005
617	0.000037	0.000005
618	0.000029	0.000007
619	0.000029	0.000006
620	0.000036	0.000009
621	0.000031	0.000006
622	0.000027	0.000005
623	0.000034	0.000005
624	0.000030	0.000005
625	0.000035	0.000006
626	0.000025	0.000004
627	0.000031	0.000005
628	0.000033	0.000005
629	0.000035	0.000007
630	0.000036	0.000004
631	0.000029	0.000005
632	0.000028	0.000005
633	0.000032	0.000005
634	0.000034	0.000008
635	0.000034	0.000005
636	0.000033	0.000005
637	0.000038	0.000007
638	0.000032	0.000006
639	0.000028	0.000005
640	0.000032	0.000004
641	0.000033	0.000007
642	0.000032	0.000007
643	0.000029	0.000004
644	0.000032	0.000005
645	0.000034	0.000005
646	0.000035	0.000006
647	0.000030	0.000006
648	0.000036	0.000005
649	0.000032	0.000004
650	0.000037	0.000005
651	0.000035	0.000005
652	0.000033	0.000006
653	0.000050	0.000006
654	0.000032	0.000006
655	0.000036	0.000005
656	0.000034	0.000009
657	0.000033	0.000005
658	0.000034	0.000004
659	0.000027	0.000004
660	0.000029	0.000006
661	0.000032	0.000007
662	0.000031	0.000005
663	0.000034	0.000005
664	0.000037	0.000008
665	0.000034	0.000007
666	0.000034	0.000005
667	0.000076	0.000005
668	0.000034	0.000006
669	0.000035	0.000004
670	0.000037	0.000005
671	0.000170	0.000006
672	0.000030	0.000004
673	0.000028	0.000005
674	0.000031	0.000005
675	0.000029	0.000007
676	0.000032	0.000005
677	0.000020	0.000003
678	0.000032	0.000006
679	0.000043	0.000006
680	0.000041	0.000007
681	0.000041	0.000008
682	0.000042	0.000007
683	0.000037	0.000004
684	0.000038	0.000005
685	0.000038	0.000005
686	0.000038	0.000004
687	0.000038	0.000005
688	0.000038	0.000004
689	0.000038	0.000004
690	0.000038	0.000004
691	0.000038	0.000004
692	0.000027	0.000004
693	0.000029	0.000005
694	0.000028	0.000004
695	0.000022	0.000003
696	0.000023	0.000004
697	0.000029	0.000006
698	0.000030	0.000005
699	0.000029	0.000006
700	0.000022	0.000004
701	0.000022	0.000003
702	0.000022	0.000004
703	0.000028	0.000005
704	0.000036	0.000004
705	0.000035	0.000005
706	0.000036	0.000004
707	0.000037	0.000005
708	0.000035	0.000004
709	0.000084	0.000006
710	0.000037	0.000005
711	0.000038	0.000005
712	0.000037	0.000004
713	0.000038	0.000005
714	0.000037	0.000005
715	0.000035	0.000005
716	0.000037	0.000005
717	0.000036	0.000005
718	0.000029	0.000005
719	0.000035	0.000006
720	0.000054	0.000005
721	0.000030	0.000005
722	0.000043	0.000007
723	0.000042	0.000007
724	0.000066	0.000013
725	0.000032	0.000005
726	0.000032	0.000006
727	0.000044	0.000006
728	0.000037	0.000005
729	0.000040	0.000005
730	0.000040	0.000005
731	0.000038	0.000005
732	0.000039	0.000004
733	0.000031	0.000004
734	0.000031	0.000005
735	0.000036	0.000005
736	0.000034	0.000004
737	0.000033	0.000004
738	0.000034	0.000005
739	0.000032	0.000005
740	0.000037	0.000005
741	0.000039	0.000006
742	0.000032	0.000005
743	0.000037	0.000005
744	0.000041	0.000005
745	0.000039	0.000005
746	0.000039	0.000004
747	0.000039	0.000006
748	0.000039	0.000005
749	0.000039	0.000005
750	0.000042	0.000006
751	0.000040	0.000005
752	0.000039	0.000004
753	0.000040	0.000005
754	0.000053	0.000005
755	0.000040	0.000005
756	0.000039	0.000005
757	0.000039	0.000005
758	0.000041	0.000004
759	0.000039	0.000005
760	0.000040	0.000004
761	0.000039	0.000005
762	0.000039	0.000005
763	0.000040	0.000005
764	0.000040	0.000005
765	0.000042	0.000005
766	0.000041	0.000005
767	0.000040	0.000005
768	0.000040	0.000004
769	0.000039	0.000005
770	0.000040	0.000005
771	0.000040	0.000004
772	0.000040	0.000004
773	0.000039	0.000004
774	0.000039	0.000004
775	0.000039	0.000004
776	0.000039	0.000004
777	0.000040	0.000005
778	0.000040	0.000004
779	0.000039	0.000004
780	0.000039	0.000004
781	0.000040	0.000004
782	0.000040	0.000004
783	0.000040	0.000005
784	0.000038	0.000005
785	0.000042	0.000005
786	0.000041	0.000004
787	0.000041	0.000004
788	0.000040	0.000005
789	0.000040	0.000004
790	0.000040	0.000004
791	0.000041	0.000005
792	0.000040	0.000004
793	0.000041	0.000004
794	0.000040	0.000004
795	0.000041	0.000005
796	0.000041	0.000004
797	0.000041	0.000005
798	0.000041	0.000004
799	0.000041	0.000004
800	0.000041	0.000004
801	0.000041	0.000004
802	0.000041	0.000004
803	0.000041	0.000004
804	0.000040	0.000004
805	0.000042	0.000005
806	0.000041	0.000004
807	0.000041	0.000004
808	0.000042	0.000005
809	0.000041	0.000004
810	0.000041	0.000004
811	0.000042	0.000004
812	0.000041	0.000004
813	0.000042	0.000005
814	0.000041	0.000004
815	0.000042	0.000004
816	0.000042	0.000004
817	0.000042	0.000005
818	0.000042	0.000004
819	0.000042	0.000005
820	0.000043	0.000004
821	0.000042	0.000004
822	0.000042	0.000004
823	0.000042	0.000005
824	0.000043	0.000004
825	0.000043	0.000005
826	0.000042	0.000004
827	0.000042	0.000004
828	0.000042	0.000004
829	0.000042	0.000004
830	0.000042	0.000004
831	0.000043	0.000004
832	0.000042	0.000004
833	0.000042	0.000004
834	0.000043	0.000004
835	0.000043	0.000005
836	0.000043	0.000004
837	0.000043	0.000005
838	0.000043	0.000004
839	0.000042	0.000004
840	0.000043	0.000004
841	0.000043	0.000004
842	0.000043	0.000005
843	0.000043	0.000005
844	0.000043	0.000004
845	0.000043	0.000004
846	0.000043	0.000035
847	0.000043	0.000005
848	0.000044	0.000005
849	0.000044	0.000005
850	0.000044	0.000005
851	0.000043	0.000004
852	0.000043	0.000004
853	0.000044	0.000004
854	0.000044	0.000005
855	0.000044	0.000004
856	0.000044	0.000005
857	0.000044	0.000004
858	0.000044	0.000004
859	0.000043	0.000005
860	0.000044	0.000004
861	0.000044	0.000005
862	0.000044	0.000004
863	0.000044	0.000004
864	0.000045	0.000004
865	0.000047	0.000005
866	0.000045	0.000005
867	0.000044	0.000005
868	0.000080	0.000005
869	0.000047	0.000005
870	0.000044	0.000005
871	0.000045	0.000005
872	0.000045	0.000005
873	0.000045	0.000005
874	0.000045	0.000005
875	0.000045	0.000005
876	0.000045	0.000005
877	0.000045	0.000005
878	0.000045	0.000005
879	0.000044	0.000005
880	0.000043	0.000005
881	0.000046	0.000005
882	0.000040	0.000005
883	0.000035	0.000004
884	0.000034	0.000004
885	0.000035	0.000005
886	0.000057	0.000005
887	0.000054	0.000006
888	0.000058	0.000006
889	0.000059	0.000005
890	0.000051	0.000008
891	0.000038	0.000006
892	0.000039	0.000006
893	0.000039	0.000005
894	0.000038	0.000006
895	0.000069	0.000006
896	0.000048	0.000005
897	0.000046	0.000006
898	0.000079	0.000005
899	0.000046	0.000005
900	0.000044	0.000005
901	0.000035	0.000003
902	0.000041	0.000005
903	0.000042	0.000005
904	0.000037	0.000004
905	0.000036	0.000006
906	0.000038	0.000005
907	0.000044	0.000004
908	0.000036	0.000004
909	0.000041	0.000006
910	0.000043	0.000005
911	0.000052	0.000006
912	0.000049	0.000005
913	0.000047	0.000004
914	0.000042	0.000008
915	0.000041	0.000005
916	0.000047	0.000006
917	0.000047	0.000005
918	0.000039	0.000004
919	0.000035	0.000004
920	0.000036	0.000004
921	0.000036	0.000004
922	0.000038	0.000006
923	0.000041	0.000006
924	0.000034	0.000005
925	0.000044	0.000006
926	0.000041	0.000005
927	0.000044	0.000005
928	0.000047	0.000005
929	0.000034	0.000004
930	0.000029	0.000004
931	0.000031	0.000003
932	0.000042	0.000005
933	0.000051	0.000005
934	0.000047	0.000006
935	0.000052	0.000006
936	0.000043	0.000006
937	0.000049	0.000009
938	0.000046	0.000005
939	0.000047	0.000008
940	0.000042	0.000005
941	0.000047	0.000005
942	0.000047	0.000006
943	0.000042	0.000007
944	0.000038	0.000005
945	0.000054	0.000005
946	0.000038	0.000006
947	0.000044	0.000006
948	0.000045	0.000004
949	0.000054	0.000004
950	0.000043	0.000005
951	0.000050	0.000006
952	0.000047	0.000005
953	0.000045	0.000005
954	0.000050	0.000008
955	0.000050	0.000013
956	0.000048	0.000005
957	0.000036	0.000005
958	0.000047	0.000005
959	0.000055	0.000005
960	0.000043	0.000008
961	0.000040	0.000005
962	0.000039	0.000007
963	0.000045	0.000007
964	0.000042	0.000005
965	0.000046	0.000007
966	0.000049	0.000005
967	0.000052	0.000005
968	0.000046	0.000006
969	0.000053	0.000012
970	0.000047	0.000005
971	0.000044	0.000007
972	0.000046	0.000005
973	0.000044	0.000005
974	0.000050	0.000005
975	0.000041	0.000005
976	0.000050	0.000005
977	0.000048	0.000005
978	0.000049	0.000004
979	0.000048	0.000005
980	0.000040	0.000005
981	0.000067	0.000005
982	0.000041	0.000005
983	0.000052	0.000006
984	0.000056	0.000005
985	0.000041	0.000005
986	0.000052	0.000004
987	0.000043	0.000006
988	0.000044	0.000005
989	0.000036	0.000004
990	0.000054	0.000008
991	0.000041	0.000004
992	0.000040	0.000005
993	0.000043	0.000005
994	0.000040	0.000005
995	0.000045	0.000006
996	0.000038	0.000006
997	0.000050	0.000004
998	0.000055	0.000005
999	0.000049	0.000005
1000	0.000044	0.000005
